RMS,MAV,WL,target
549.2993522016912,549.1836228287841,1793.0,mikro
550.7607285075529,550.66211745244,1759.0,mikro
548.5673890364878,548.5062034739454,1503.0,mikro
549.0309679080812,548.935070306038,1887.0,mikro
549.8098502039654,549.7051282051282,1715.0,mikro
549.5622063908096,549.4855252274607,1690.0,mikro
549.2236173780731,549.1708023159636,1433.0,mikro
550.6035473331194,550.5012406947891,1651.0,mikro
549.5764524508877,549.5086848635236,1590.0,mikro
548.319435238603,548.1947890818858,1803.0,mikro
550.9666390864965,550.8668320926386,1895.0,mikro
549.3615141243447,549.2253928866832,1810.0,mikro
548.778382019895,548.6976840363938,1772.0,mikro
548.7209727678859,548.5942928039702,2115.0,mikro
550.3390063578461,550.2229114971051,1934.0,mikro
549.5166027441578,549.3535980148883,2100.0,mikro
549.0512246701832,548.9305210918114,1953.0,mikro
550.3603988767527,550.2650951199338,1719.0,mikro
550.8157121197149,550.741935483871,1805.0,mikro
551.1594298581746,551.0537634408602,1789.0,mikro
550.2159475301129,550.0157154673284,2115.0,mikro
550.1474308003371,550.0409429280397,1853.0,mikro
548.753854477552,548.6422663358147,1724.0,mikro
550.669720830196,550.550041356493,1776.0,mikro
549.6247351260364,549.5082712985939,1878.0,mikro
551.5004253755501,551.3734491315137,1889.0,mikro
549.8860292472344,549.7899090157155,1879.0,mikro
549.3499444395608,549.2233250620347,1761.0,mikro
550.4694793016956,550.2795698924731,1926.0,mikro
551.0905317582116,550.9693961952026,1921.0,mikro
549.9872988983883,549.7047146401985,2141.0,mikro
550.4791645351005,550.322994210091,2147.0,mikro
551.2783174513368,551.0835401157982,1997.0,mikro
548.3147728788225,548.0570719602978,2053.0,mikro
549.8312121636179,549.6720430107526,2125.0,mikro
549.864101565323,549.7113316790736,2150.0,mikro
550.1752469131663,550.0347394540943,1920.0,mikro
550.0385011714044,549.9036393713814,2146.0,mikro
551.4264729652075,551.3056244830439,2074.0,mikro
550.2694117959971,550.1501240694789,1912.0,mikro
550.6290233359938,550.5041356492969,1945.0,mikro
550.6264122097615,550.5293631100083,1745.0,mikro
550.1568976901916,550.044665012407,1953.0,mikro
550.8246059179801,550.6869313482217,1920.0,mikro
550.9180112202256,550.833746898263,1651.0,mikro
547.9691640180497,547.8664185277089,1584.0,mikro
548.6059002869101,548.4751861042183,2008.0,mikro
550.7050319890536,550.5144747725393,2256.0,mikro
550.7118609249676,550.5777502067824,2049.0,mikro
552.3917534657262,552.1703887510339,2230.0,mikro
548.9252202585499,548.7435897435897,2249.0,mikro
548.73232509015,548.5674110835402,2058.0,mikro
550.9864606485639,550.8382961124896,1934.0,mikro
549.2758677642671,549.1592224979322,1782.0,mikro
551.2066630219572,551.0343258891646,1872.0,mikro
548.7624086446148,548.631100082713,1905.0,mikro
550.3629428839821,550.2646815550041,1862.0,mikro
549.2659256425436,549.1538461538462,1712.0,mikro
550.4019224724537,550.3076923076923,1798.0,mikro
551.5532301365943,551.45947063689,1879.0,mikro
549.3278380116536,549.1968569065343,1874.0,mikro
550.1376562826936,550.0239867659222,1702.0,mikro
549.1351170319112,549.0483870967741,1692.0,mikro
549.4289105894986,549.3279569892474,1653.0,mikro
550.9134842062151,550.7506203473945,1901.0,mikro
550.0128301383439,549.9007444168734,1924.0,mikro
549.0053371462374,548.91894127378,1751.0,mikro
550.0389413990774,549.9379652605459,1605.0,mikro
548.5246288031553,548.3858560794044,1786.0,mikro
548.2249995431342,548.1149710504549,1904.0,mikro
549.9651319874607,549.828370554177,1669.0,mikro
550.7323750092913,550.616211745244,1927.0,mikro
549.310299191043,549.1935483870968,1957.0,mikro
551.1075745498514,551.0260545905708,1568.0,mikro
548.5277026842638,548.4172870140612,1814.0,mikro
548.7912697316386,548.6881720430108,1704.0,mikro
550.642091924967,550.58105872622,1528.0,mikro
549.0858878550075,548.979735318445,1857.0,mikro
549.3250648584319,549.2212572373862,1727.0,mikro
550.9422164702615,550.7965260545906,1899.0,mikro
550.925237249915,550.8188585607941,1683.0,mikro
548.33202940807,548.2022332506203,1776.0,mikro
548.898748989149,548.8093465674111,1681.0,mikro
549.722667126514,549.6492969396195,1521.0,mikro
550.5506101703769,550.4747725392887,1667.0,mikro
547.6774176131794,547.5885028949546,1654.0,mikro
549.6567054048609,549.5591397849462,1635.0,mikro
551.5242601300448,551.4181141439205,1794.0,mikro
550.8716740978863,550.7956989247311,1801.0,mikro
550.1828194538313,550.0942928039702,1740.0,mikro
548.789203754187,548.6910669975186,1777.0,mikro
550.6149686236804,550.5293631100083,1726.0,mikro
548.9464667206285,548.8155500413565,1813.0,mikro
547.9567328345609,547.8854425144748,1681.0,mikro
551.2958739298491,551.210918114144,1951.0,mikro
549.2091132929874,549.1033912324235,1913.0,mikro
549.0658462849956,548.9842845326716,1608.0,mikro
552.2514126996726,552.1224152191894,1858.0,mikro
550.4897777895478,550.3916459884202,1812.0,mikro
548.3107327383469,548.1418527708851,2063.0,mikro
549.7585950401437,549.6691480562448,1754.0,mikro
549.2917008493772,549.1832092638545,1751.0,mikro
549.6171315699106,549.4933829611249,2038.0,mikro
549.186649522031,549.0934656741108,1693.0,mikro
549.0084347011762,548.9222497932176,1660.0,mikro
550.5116227045866,550.4239040529363,1575.0,mikro
548.2616750701284,548.1240694789082,2113.0,mikro
550.4502386778898,550.3238213399504,1724.0,mikro
549.4868449780852,549.3833746898263,1793.0,mikro
551.3603175346055,551.2667493796527,1666.0,mikro
550.6948918749275,550.6248966087676,1605.0,mikro
549.7263609836241,549.6468155500413,1540.0,mikro
550.4157756229291,550.3325062034739,1641.0,mikro
549.9945954317511,549.9102564102565,1617.0,mikro
548.9176974230759,548.8014888337469,1985.0,mikro
551.1850234789829,551.0798180314309,1691.0,mikro
553.1442790680151,553.0516956162118,1640.0,mikro
549.2666266303273,549.1778329197684,1669.0,mikro
549.944990481622,549.8341604631927,1704.0,mikro
550.1667023101743,550.0612076095947,1778.0,mikro
548.4907131832812,548.3023159636062,2162.0,mikro
550.7326873987017,550.6153846153846,1899.0,mikro
551.6915798302373,551.5901571546733,1816.0,mikro
550.7212437680872,550.6145574855252,1655.0,mikro
550.8917832240933,550.8147229114971,1633.0,mikro
549.0021081224656,548.8598014888338,2064.0,mikro
547.7634864203872,547.6517783291977,1884.0,mikro
550.6765468244475,550.5839536807279,1781.0,mikro
549.3144189368633,549.1695616211746,2080.0,mikro
551.0867738757458,550.9987593052109,1686.0,mikro
550.0423335087748,549.8904052936311,2138.0,mikro
549.8150140072491,549.7233250620347,1779.0,mikro
549.4732152792769,549.3842018196857,1589.0,mikro
548.7650625534019,548.617452440033,2019.0,mikro
550.0481609111638,549.9346567411084,1858.0,mikro
551.3877555670305,551.2775020678247,1527.0,mikro
548.8938986665664,548.7899090157155,1880.0,mikro
551.3111017698236,551.2204301075269,1686.0,mikro
550.3384187056099,550.2071960297767,1684.0,mikro
549.8203248136284,549.6881720430108,1851.0,mikro
550.6313332692146,550.5153019023987,1860.0,mikro
551.6979651473489,551.6017369727048,1632.0,mikro
549.5347219875875,549.4677419354839,1469.0,mikro
549.2445898871146,549.1464019851117,1581.0,mikro
550.6044651912141,550.5062034739454,1576.0,mikro
550.0499778029799,549.7241521918942,2054.0,mikro
549.9845734358098,549.9127377998345,1446.0,mikro
550.2405177538259,550.1832092638545,1521.0,mikro
551.6541907335121,551.536393713813,1700.0,mikro
548.944355370953,548.8515301902398,1699.0,mikro
552.0034175191795,551.8763440860215,1872.0,mikro
550.6098187070183,550.5016542597187,1626.0,mikro
549.5605346312199,549.4875930521092,1882.0,mikro
549.1534055062905,549.0450785773367,1922.0,mikro
549.9957590632796,549.8693134822167,2032.0,mikro
550.504817202757,550.3850289495451,1884.0,mikro
551.701681760685,551.5587262200165,2057.0,mikro
549.635629360065,549.5136476426799,1944.0,mikro
549.2278665359694,549.126964433416,1687.0,mikro
549.8177790478902,549.7018196856907,1892.0,mikro
550.1401900437797,550.005376344086,1954.0,mikro
550.3573156940546,550.2369727047146,1787.0,mikro
549.5712472748784,549.4656741108354,1789.0,mikro
549.8812316309017,549.7799834574029,1778.0,mikro
549.2565296092938,549.1885856079405,1574.0,mikro
550.3030347976712,550.2448304383788,1727.0,mikro
547.9989615586087,547.8949545078577,1885.0,mikro
549.1719354836985,549.1133167907361,1400.0,mikro
550.09916543421,550.0124069478908,1707.0,mikro
550.1362974963515,550.031017369727,1511.0,mikro
550.5861362817575,550.4937965260546,1718.0,mikro
549.8915928202805,549.813482216708,1634.0,mikro
549.1411182400526,549.0760959470637,1571.0,mikro
549.5968008522526,549.5334987593052,1457.0,mikro
549.3739383627438,549.2923904052936,1549.0,mikro
550.0884856259008,550.0268817204301,1581.0,mikro
550.7746709984034,550.7001654259719,1583.0,mikro
548.6113249433331,548.510752688172,1637.0,mikro
550.1008543518575,550.0467328370554,1414.0,mikro
547.7834639025369,547.6927212572374,1731.0,mikro
550.0848393097003,549.9813895781638,1728.0,mikro
549.6017397842393,549.5041356492969,1713.0,mikro
549.3849933951071,549.2928039702233,1824.0,mikro
548.965221402364,548.6943755169561,2115.0,mikro
551.2514831581285,551.0818858560795,1984.0,mikro
551.2415901727169,551.0078577336642,1863.0,mikro
550.022433560082,549.9007444168734,1785.0,mikro
549.6232844012312,549.4933829611249,1933.0,mikro
549.1596241567385,548.9288668320927,2131.0,mikro
549.6068991467844,549.4871794871794,1813.0,mikro
550.3751374988158,550.267576509512,1774.0,mikro
549.5933480507845,549.4842845326716,1937.0,mikro
547.4903223062705,547.1112489660877,2448.0,mikro
549.6026672164304,549.5235732009926,1637.0,mikro
550.461187948389,550.085194375517,2357.0,mikro
549.8617049231042,549.7663358147229,1725.0,mikro
551.2780297523889,551.156741108354,1771.0,mikro
550.2553475226333,550.1658395368073,1763.0,mikro
549.4305240377685,549.313482216708,1790.0,mikro
549.7071191766113,549.5843672456575,1884.0,mikro
552.1038339905191,551.9197684036394,2235.0,mikro
549.2766417732362,549.1592224979322,1962.0,mikro
551.7270654553723,551.4478908188586,2381.0,mikro
547.0347973199769,546.9057071960298,1853.0,mikro
550.2193911631166,550.131100082713,1842.0,mikro
550.214005286037,550.095947063689,1958.0,mikro
548.7803316057528,548.6761786600496,1836.0,mikro
548.8566324439083,548.767576509512,1815.0,mikro
549.0664771026507,549.0028949545078,1507.0,mikro
553.786840174722,553.686517783292,1880.0,mikro
550.1373796393286,550.0314309346568,1788.0,mikro
549.085793329899,548.9586435070306,2030.0,mikro
549.2447898007248,549.1277915632754,1904.0,mikro
550.0398429060563,549.9222497932176,1913.0,mikro
549.9169160495843,549.8196856906534,1731.0,mikro
548.4373394490043,548.313482216708,1782.0,mikro
549.2815109272154,549.1385442514475,1962.0,mikro
548.5531401422901,548.4292803970224,1976.0,mikro
548.7381871301544,548.6385442514475,1713.0,mikro
550.199376600501,550.0157154673284,2148.0,mikro
550.2379201919878,550.1021505376344,1844.0,mikro
550.5048825612164,550.4098428453267,1744.0,mikro
550.0514484546547,549.9540942928039,1869.0,mikro
551.2227310016071,551.0988420181968,1929.0,mikro
550.4073722564435,550.2861869313482,1873.0,mikro
549.3422279187081,549.2597187758478,1779.0,mikro
548.0278643607442,547.9197684036394,1812.0,mikro
551.033845234464,550.7775020678247,2130.0,mikro
550.268788369915,550.1571546732837,2058.0,mikro
547.6927460593407,547.5748552522746,1911.0,mikro
548.7317473992231,548.5992555831266,2020.0,mikro
549.5210565992794,549.3891645988421,2129.0,mikro
550.0795254184004,549.9615384615385,1850.0,mikro
547.9059089195421,547.8163771712159,1870.0,mikro
550.4813038056213,550.3961952026468,1869.0,mikro
551.1924422141614,551.0760959470637,1934.0,mikro
548.174269908977,548.0740281224153,1756.0,mikro
548.9817572649933,548.8589743589744,2053.0,mikro
551.7045531609239,551.5682382133995,1993.0,mikro
549.104601623018,549.0190239867659,1761.0,mikro
549.0259963471788,548.8928866832092,2018.0,mikro
550.2819181226454,550.1645988420182,1829.0,mikro
549.448836926907,549.3643507030604,1729.0,mikro
549.8585343295316,549.727047146402,1989.0,mikro
550.3647125231923,550.2671629445823,1873.0,mikro
549.0968368405411,548.9648469809761,2066.0,mikro
549.1735395205344,549.0827129859388,1777.0,mikro
550.4355001884047,550.3440860215054,1722.0,mikro
551.3055138889273,551.1683209263855,2147.0,mikro
550.4339787201494,550.3382961124896,1766.0,mikro
549.2671958528318,549.0893300248139,1914.0,mikro
551.3204012763573,551.1964433416047,1803.0,mikro
549.2960059481023,549.2047146401985,1709.0,mikro
550.6098630221196,550.4983457402813,1843.0,mikro
550.4795818719338,550.3465674110836,1839.0,mikro
552.5723363790014,552.4110835401158,2163.0,mikro
546.9243267486031,546.83788254756,1599.0,mikro
550.2370851514196,550.1302729528536,1710.0,mikro
550.3505469841533,550.2100909842845,2197.0,mikro
550.1497344865903,550.0306038047974,1910.0,mikro
548.4981532805666,548.3895781637717,1830.0,mikro
550.2406545463837,550.1327543424318,1768.0,mikro
550.3057605618234,550.210918114144,1751.0,mikro
549.5689099338883,549.4598842018197,1808.0,mikro
551.3017184635021,551.1687344913151,2108.0,mikro
547.8997915267025,547.7994210090984,1849.0,mikro
551.1099661492993,550.6430934656742,2182.0,mikro
552.1616453813801,552.0194375516957,1936.0,mikro
549.8260071428838,549.6447477253929,1937.0,mikro
550.3964260480365,550.2059553349876,2133.0,mikro
550.8996210500768,550.6679073614557,2146.0,mikro
550.449141747856,550.3469809760132,1816.0,mikro
549.8123501226528,549.6484698097602,2034.0,mikro
548.9879676899312,548.6670802315964,2606.0,mikro
547.7005073398063,547.2071960297767,2540.0,mikro
550.8889935452186,550.7659222497932,1670.0,mikro
550.7796714519319,550.7022332506203,1708.0,mikro
549.7736488134857,549.6356492969396,2190.0,mikro
551.243100033903,551.1282051282051,1862.0,mikro
550.1297617435333,549.968982630273,1973.0,mikro
551.7661439276433,551.6674937965261,1735.0,mikro
551.2316703756641,550.6869313482217,2696.0,mikro
549.2814262237306,549.1827956989247,1667.0,mikro
552.5949843312217,552.2770885028949,2076.0,mikro
550.06745770238,549.8507030603805,2068.0,mikro
549.9870022526128,549.7828784119107,2006.0,mikro
551.6271633044238,551.5124069478908,1888.0,mikro
550.519752535888,550.4073614557485,2074.0,mikro
548.7546220632059,548.6368899917287,1914.0,mikro
549.2833969880962,549.0947063688999,2035.0,mikro
550.4928207890465,550.3151364764268,2225.0,mikro
546.999329374191,546.4565756823821,2741.0,mikro
549.9972170769506,549.8552522746071,1886.0,mikro
552.4505217581948,552.2076095947064,2280.0,mikro
552.3456418069754,551.5351530190239,2563.0,mikro
548.3723102541124,548.1410256410256,2081.0,mikro
550.9597791549622,550.8585607940447,1858.0,mikro
549.1408041921344,549.0264681555004,1862.0,mikro
550.2444557875132,550.1182795698925,1895.0,mikro
550.1193020470179,550.0132340777502,1924.0,mikro
549.7033638743318,549.5897435897435,1662.0,mikro
550.038822977492,549.9127377998345,1824.0,mikro
550.0365646917777,549.9669148056245,1583.0,mikro
549.3561168253847,549.1720430107526,1977.0,mikro
550.6388717482916,550.5541770057899,1646.0,mikro
550.4424594432935,550.2775020678247,2028.0,mikro
549.1896583245057,549.0442514474772,1811.0,mikro
550.2498165639118,550.1393713813069,1900.0,mikro
551.8973177113108,551.7427626137304,1954.0,mikro
550.5350363988922,550.4011579818032,1894.0,mikro
551.1232345725324,551.0198511166253,1672.0,mikro
551.6077107727499,551.4776674937965,1893.0,mikro
546.5865684021617,546.458229942101,1865.0,mikro
550.7324065486149,550.5632754342432,1996.0,mikro
549.8725241398867,549.736559139785,1981.0,mikro
549.4167916990043,549.293217535153,1907.0,mikro
550.6001590564781,550.4110835401158,2191.0,mikro
549.0062844183589,548.8746898263028,1939.0,mikro
548.8509875497409,548.732423490488,1773.0,mikro
549.9224996152881,549.7464846980976,1937.0,mikro
554.5563648418441,554.3970223325063,2086.0,mikro
549.0528976039063,548.9205955334987,1749.0,mikro
549.1290765954884,549.0215053763441,1630.0,mikro
550.2396101869559,550.1058726220017,1992.0,mikro
549.2449652427408,549.1335814722911,1630.0,mikro
550.362612250123,550.2497932175352,1727.0,mikro
548.8570713590293,548.6339950372209,2181.0,mikro
550.4122892632786,550.3217535153019,1871.0,mikro
549.78771751094,549.645988420182,1690.0,mikro
547.990347173683,547.8887510339123,1691.0,mikro
549.8615710447748,549.7828784119107,1731.0,mikro
547.6946587341849,547.5475599669148,1982.0,mikro
552.1398687440901,552.0434243176179,1718.0,mikro
549.0796205414675,548.983870967742,1690.0,mikro
549.8529493621452,549.7514474772539,1694.0,mikro
548.7531501969867,548.5740281224153,1983.0,mikro
550.5146069871384,550.424317617866,1670.0,mikro
549.7080065572251,549.5955334987593,1735.0,mikro
551.7577742444649,551.5578990901572,2208.0,mikro
549.2582015412221,549.1592224979322,1735.0,mikro
551.4009869297449,551.3130686517783,1747.0,mikro
550.1140805817097,549.9532671629446,1936.0,mikro
548.0899414819439,547.9909015715467,1739.0,mikro
550.1185389967246,550.0322580645161,1788.0,mikro
548.4469402952961,548.3581472291149,1714.0,mikro
550.5616209185429,550.4706368899917,1612.0,mikro
550.2605323231795,550.117452440033,1947.0,mikro
548.4776819310969,548.3631100082713,1803.0,mikro
550.0446895145818,549.9156327543425,1847.0,mikro
550.0557938464843,549.9305210918114,1909.0,mikro
549.5209708038306,549.2030603804798,2628.0,mikro
549.2360247818001,549.0504549214227,2225.0,mikro
550.703349430176,550.5818858560795,1926.0,mikro
550.6233643154137,550.4880066170389,2091.0,mikro
550.7174912507878,550.531017369727,2132.0,mikro
548.0214291119665,547.8556658395368,2212.0,mikro
551.5173786393985,551.3643507030604,2090.0,mikro
552.1705762956917,552.0028949545078,2257.0,mikro
550.7843118201798,550.6393713813069,2039.0,mikro
550.4503739156879,550.2179487179487,2265.0,mikro
552.1538685375145,552.0442514474772,1765.0,mikro
550.2873491791963,550.1765922249793,1919.0,mikro
551.0206575938147,550.908188585608,1816.0,mikro
552.163402889478,552.025641025641,2084.0,mikro
551.062233128719,550.966087675765,1843.0,mikro
547.4389100302003,547.3031430934657,2144.0,mikro
549.3641346502637,549.2196029776675,2131.0,mikro
550.4412749674196,550.3085194375517,1818.0,mikro
551.8087758859474,551.6811414392059,1917.0,mikro
549.6740311578883,549.536393713813,1904.0,mikro
550.4591473968378,550.3457402812242,1815.0,mikro
551.1623731156378,551.0740281224153,1929.0,mikro
550.6513775698016,550.5591397849462,1784.0,mikro
549.8668750084845,549.7663358147229,1951.0,mikro
551.362734665513,551.2481389578164,1964.0,mikro
552.762461753005,552.6319272125724,2036.0,mikro
548.8034521711494,548.6848635235732,2155.0,mikro
550.0906331820605,549.9950372208436,1908.0,mikro
547.532770924017,547.4057071960298,2095.0,mikro
550.4152459080686,550.2903225806451,1899.0,mikro
550.0503059932267,549.929693961952,1886.0,mikro
549.5036263014513,549.3420181968569,2129.0,mikro
549.2641016395263,549.1617038875104,1607.0,mikro
549.6141886908092,549.485111662531,1862.0,mikro
548.2721419191677,548.1530190239868,1998.0,mikro
549.4091239163348,549.2349048800662,2251.0,mikro
550.3707687040055,550.2584780810587,1908.0,mikro
551.0937462939505,550.9507857733664,2204.0,mikro
548.4487055598481,548.2985938792391,2090.0,mikro
549.753783146935,549.6199338296112,1814.0,mikro
549.1467571394351,549.0384615384615,2026.0,mikro
551.1242191013439,550.71629445823,2309.0,mikro
549.6802544516175,549.5541770057899,1779.0,mikro
547.525280319472,547.3759305210918,2192.0,mikro
548.8543353862582,548.6637717121588,2413.0,mikro
550.6237725299403,550.3643507030604,2358.0,mikro
549.9383373960804,549.7820512820513,2197.0,mikro
549.3095847071273,549.1736972704715,1973.0,mikro
547.298028433515,547.1178660049628,1995.0,mikro
549.2701432263251,549.0955334987593,2066.0,mikro
551.1181805802524,550.7700578990901,2716.0,mikro
549.9748576853505,549.8560794044665,1949.0,mikro
548.4462450464418,548.2696443341605,2198.0,mikro
548.3026320029596,548.1253101736972,2257.0,mikro
550.1739378317674,550.020264681555,2125.0,mikro
546.7420954538563,546.6087675765095,2049.0,mikro
549.827175644241,549.6451612903226,2315.0,mikro
551.9147087551493,551.6894127377998,2573.0,mikro
547.9390199297922,547.7510339123243,2197.0,mikro
551.2977264684336,551.2435897435897,1357.0,mikro
550.2877313389789,550.2820512820513,911.0,mpounia
549.4559546986875,549.4483043837882,821.0,mpounia
550.1268024367703,550.1166253101737,823.0,mpounia
549.9330081766476,549.9239040529363,905.0,mpounia
548.3223831811317,548.3101736972704,859.0,mpounia
548.6358403894167,547.9586435070306,2403.0,mpounia
554.5020624135168,553.2733664185278,2559.0,mpounia
548.0933633858315,544.3498759305211,3485.0,mpounia
549.6946960737806,548.5665839536807,3370.0,mpounia
547.7366003606933,546.5496277915632,3672.0,mpounia
549.4916814115084,549.0078577336642,2606.0,mpounia
551.3906979807382,550.7291149710504,2779.0,mpounia
556.0695162164329,555.1083540115798,3242.0,mpounia
549.6865890249153,549.1774193548387,3003.0,mpounia
553.5275480811214,552.9267990074442,2958.0,mpounia
550.5404236425479,549.3734491315137,4477.0,mpounia
548.1664217843679,546.5963606286186,3334.0,mpounia
553.9358590102611,552.8225806451613,3768.0,mpounia
548.3194461750954,547.1645988420182,3662.0,mpounia
546.5771717076439,545.0719602977667,4394.0,mpounia
549.950153767999,549.3097601323408,3484.0,mpounia
548.7171941353623,546.3995037220843,5453.0,mpounia
548.0996000996952,545.7605459057072,5056.0,mpounia
555.6668573232918,554.0558312655087,3999.0,mpounia
550.8010393474549,549.1042183622828,4023.0,mpounia
557.9302866081391,554.1220016542597,6951.0,mpounia
546.5775076579577,545.5880893300248,3277.0,mpounia
551.7699541470349,551.237799834574,2843.0,mpounia
555.9001537830451,554.4722911497105,3736.0,mpounia
550.1384429865021,549.5272952853599,2929.0,mpounia
555.0318063300949,550.4003308519437,5447.0,mpounia
557.3837551791713,555.4685690653432,5374.0,mpounia
546.2883259509634,544.0434243176179,5061.0,mpounia
551.8621900054858,547.2150537634409,5787.0,mpounia
548.642456880747,548.0169561621175,2916.0,mpounia
547.3131642413337,545.908188585608,3468.0,mpounia
556.5866391958652,550.5976013234077,6267.0,mpounia
539.3262166723165,538.2808105872622,4214.0,mpounia
553.6718323449147,551.848635235732,4091.0,mpounia
554.8755998854352,553.3854425144748,4345.0,mpounia
546.6166228934961,542.5239867659222,5719.0,mpounia
546.7239755663337,545.3444995864351,4660.0,mpounia
559.7430973112514,558.0736145574855,4500.0,mpounia
548.9125745278319,545.5835401157982,5491.0,mpounia
555.6143117674887,553.935070306038,4085.0,mpounia
552.9831811878117,552.0843672456575,3093.0,mpounia
550.7649654311738,548.2803970223325,5392.0,mpounia
546.1632841191071,545.0442514474772,3142.0,mpounia
552.7022884751706,551.908188585608,3293.0,mpounia
558.0471514507973,553.7903225806451,5201.0,mpounia
552.5116603495053,550.71629445823,3770.0,mpounia
549.2296737170299,548.2204301075269,3670.0,mpounia
557.7218772001797,556.3813068651779,4153.0,mpounia
547.1763600363508,545.4735318444996,4963.0,mpounia
551.7487410803087,545.3854425144748,5759.0,mpounia
548.0228218186518,546.6956162117452,4003.0,mpounia
550.6161452149595,547.5397022332506,6207.0,mpounia
557.050964163009,555.4458229942101,4569.0,mpounia
556.1262375212605,548.0264681555004,9739.0,mpounia
549.2316887169011,548.2882547559967,3721.0,mpounia
553.0563705887499,550.7650951199338,4240.0,mpounia
542.941725345905,539.9412737799835,5238.0,mpounia
550.0570216324362,549.0049627791564,3920.0,mpounia
552.9031948976599,550.712158808933,3839.0,mpounia
556.8135991530914,555.370140612076,3792.0,mpounia
545.1397677830225,542.6691480562448,4544.0,mpounia
555.744157550737,553.7770885028949,4774.0,mpounia
547.9853144748189,545.686517783292,4055.0,mpounia
549.9658704351635,549.0839536807279,3006.0,mpounia
553.6776910127655,549.6588089330024,6554.0,mpounia
547.1960785560299,545.2969396195202,4343.0,mpounia
554.0246450102584,552.2849462365591,3640.0,mpounia
556.5825725349544,554.41894127378,4942.0,mpounia
551.565450171595,550.5897435897435,3605.0,mpounia
553.1989857781782,552.3800661703888,3156.0,mpounia
552.037667961739,550.3660049627791,4684.0,mpounia
555.6460695357889,554.559553349876,3399.0,mpounia
552.0888797105795,551.3833746898263,3059.0,mpounia
561.4733395280912,557.2820512820513,5602.0,mpounia
558.6035691590718,556.8713813068651,5360.0,mpounia
554.8400789723809,553.0334987593052,3984.0,mpounia
562.221804747614,557.3999172870141,6245.0,mpounia
555.0578472673534,552.4644334160463,3910.0,mpounia
552.9366566222203,550.7990074441688,3179.0,mpounia
548.3933518959172,544.913564929694,5828.0,mpounia
551.133249369691,549.0818858560795,4128.0,mpounia
555.6742184548584,554.0066170388751,4178.0,mpounia
554.2760817251086,550.208023159636,5285.0,mpounia
549.627267113216,547.6414392059553,4028.0,mpounia
566.2465807754319,561.4143920595534,4590.0,mpounia
553.7574029961455,550.2357320099255,4155.0,mpounia
550.7623076430201,549.666253101737,2754.0,mpounia
553.9260094875181,552.4276261373036,3691.0,mpounia
549.2703996007656,547.752688172043,4262.0,mpounia
554.4474704772405,553.0438378825476,3712.0,mpounia
558.0157467442631,554.8118279569892,5985.0,mpounia
546.2274780861699,545.0698924731183,3599.0,mpounia
546.624730835176,545.1761786600496,3002.0,mpounia
558.0317487284361,555.4069478908189,4538.0,mpounia
546.2935862538878,543.3076923076923,4426.0,mpounia
552.8124422990393,550.4044665012407,4901.0,mpounia
552.3629577147781,550.7799834574029,4466.0,mpounia
552.5686420874445,551.5847808105873,3734.0,mpounia
564.724453915615,560.5715467328371,5802.0,mpounia
551.2160374425164,550.4590570719603,3481.0,mpounia
557.8322697649062,555.4557485525228,4922.0,mpounia
553.1108642985854,551.4702233250621,4933.0,mpounia
549.6826515087838,548.7047146401985,3575.0,mpounia
551.7036536245373,550.2440033085194,3127.0,mpounia
554.4770832187052,551.4379652605459,6719.0,mpounia
549.4615538623882,547.9379652605459,4065.0,mpounia
549.174066291234,547.8217535153019,4246.0,mpounia
553.3013098997753,552.2320099255583,3490.0,mpounia
546.157721563855,545.3411910669976,3473.0,mpounia
552.0248328167124,550.9462365591398,3968.0,mpounia
549.657615439003,548.5769230769231,3245.0,mpounia
556.2476241341069,555.2233250620347,3671.0,mpounia
548.0898083026727,547.1815550041357,3212.0,mpounia
545.8835004948305,543.7704714640198,4041.0,mpounia
548.2782298885548,546.5856079404466,4430.0,mpounia
551.397026779651,549.9491315136477,3509.0,mpounia
551.7656031419386,549.9871794871794,4450.0,mpounia
543.4355898183557,542.4023986765923,3707.0,mpounia
550.3036345120344,549.5856079404466,3253.0,mpounia
561.0003571695983,558.7001654259719,5097.0,mpounia
554.4507494642534,553.1960297766749,4412.0,mpounia
554.1475804719606,550.8999172870141,5245.0,mpounia
552.7748783821391,548.966087675765,4971.0,mpounia
558.7066796147634,554.4540942928039,5621.0,mpounia
553.7929257691246,551.3722084367246,4563.0,mpounia
553.765166655947,552.6422663358147,3415.0,mpounia
549.1787345344383,547.1617038875104,5448.0,mpounia
553.1750706683491,552.408188585608,3157.0,mpounia
554.1859472258062,552.5215053763441,3237.0,mpounia
543.9480924640561,543.2369727047146,2840.0,mpounia
549.0189916427755,548.322994210091,3334.0,mpounia
561.1758547464175,555.9958643507031,4138.0,mpounia
548.1348693411076,547.2485525227461,3405.0,mpounia
547.4665921877071,546.6290322580645,3729.0,mpounia
549.6215958972066,548.186517783292,3642.0,mpounia
549.947412329164,549.1108354011579,2867.0,mpounia
550.8668332637884,550.4069478908189,2762.0,mpounia
547.6957332422312,547.2158808933002,2682.0,mpounia
548.4161362305828,547.4602977667494,2483.0,mpounia
554.0352571546226,551.4061207609594,4382.0,mpounia
549.5816590826153,548.6228287841191,3434.0,mpounia
552.0386392477413,549.2084367245658,5928.0,mpounia
545.66670620418,544.8366418527709,3407.0,mpounia
552.5923780041559,552.0922249793217,3088.0,mpounia
